start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
59.14285714285714,56,8,G#3,138.0,voice,Bo,begin
59.57142857142857,57,9,A3,139.0,voice,den,end
60.0,58,10,A#3,140.0,voice,küs,begin
60.42857142857142,59,11,B3,141.0,voice,"sen,",end
61.285714285714285,59,11,B3,143.0,voice,durch,begin
61.71428571428571,60,0,C4,144.0,voice,drin,middle
62.357142857142854,59,11,B3,145.5,voice,gen,end
62.57142857142857,56,8,G#3,146.0,voice,Eis,single
63.0,57,9,A3,147.0,voice,und,single
63.42857142857142,59,11,B3,148.0,voice,Schnee,single
63.857142857142854,59,11,B3,149.0,voice,mit,single
64.28571428571428,62,2,D4,150.0,voice,mei,begin
65.57142857142857,65,5,F4,153.0,voice,nen,end
66.0,64,4,E4,154.0,voice,hei,begin
66.42857142857143,62,2,D4,155.0,voice,ßen,end
66.85714285714285,60,0,C4,156.0,voice,Trä,begin
67.28571428571428,59,11,B3,157.0,voice,,single
67.71428571428571,57,9,A3,158.0,voice,nen,end
68.14285714285714,55,7,G3,159.0,voice,bis,single
68.57142857142857,53,5,F3,160.0,voice,ich,single
69.85714285714285,53,5,F3,163.0,voice,die,single
70.28571428571428,53,5,F3,164.0,voice,Er,begin
70.71428571428571,52,4,E3,165.0,voice,"de,",end
71.57142857142857,52,4,E3,167.0,voice,die,single
72.0,56,8,G#3,168.0,voice,Er,begin
73.28571428571428,56,8,G#3,171.0,voice,de,end
73.71428571428571,57,9,A3,172.0,voice,seh.,single
80.14285714285714,57,9,A3,187.0,voice,Wo,single
80.57142857142857,58,10,B-3,188.0,voice,find,single
81.21428571428571,57,9,A3,189.5,voice,ich,single
81.42857142857143,55,7,G3,190.0,voice,ei,begin
81.85714285714285,53,5,F3,191.0,voice,ne,end
82.28571428571428,53,5,F3,192.0,voice,,single
82.28571428571428,52,4,E3,192.0,voice,Blü,begin
82.71428571428571,52,4,E3,193.0,voice,"te,",end
83.57142857142857,58,10,B-3,195.0,voice,wo,single
84.0,60,0,C4,196.0,voice,find,single
84.64285714285714,58,10,B-3,197.5,voice,ich,single
84.85714285714285,57,9,A3,198.0,voice,grü,begin
85.28571428571428,55,7,G3,199.0,voice,nes,end
85.71428571428571,55,7,G3,200.0,voice,,single
85.71428571428571,53,5,F3,200.0,voice,Gras?,single
87.0,57,9,A3,203.0,voice,die,single
87.42857142857143,62,2,D4,204.0,voice,Blu,begin
88.07142857142857,60,0,C4,205.5,voice,men,end
88.28571428571428,58,10,B-3,206.0,voice,sind,single
88.71428571428571,57,9,A3,207.0,voice,er,begin
89.14285714285714,62,2,D4,208.0,voice,stor,middle
89.78571428571428,60,0,C4,209.5,voice,,single
90.0,58,10,B-3,210.0,voice,"ben,",end
90.42857142857143,57,9,A3,211.0,voice,der,single
90.85714285714285,60,0,C4,212.0,voice,Ra,begin
91.5,58,10,B-3,213.5,voice,sen,end
91.71428571428571,55,7,G3,214.0,voice,sieht,single
92.14285714285714,52,4,E3,215.0,voice,so,single
92.57142857142857,57,9,A3,216.0,voice,"blaß,",single
93.85714285714285,57,9,A3,219.0,voice,die,single
94.28571428571428,63,3,E-4,220.0,voice,Blu,begin
94.92857142857142,60,0,C4,221.5,voice,men,end
95.14285714285714,58,10,B-3,222.0,voice,sind,single
95.57142857142857,57,9,A3,223.0,voice,er,begin
96.0,63,3,E-4,224.0,voice,stor,middle
96.64285714285714,60,0,C4,225.5,voice,,single
96.85714285714285,58,10,B-3,226.0,voice,"ben,",end
97.28571428571428,57,9,A3,227.0,voice,der,single
97.71428571428571,60,0,C4,228.0,voice,Ra,begin
98.35714285714285,58,10,B-3,229.5,voice,sen,end
98.57142857142857,55,7,G3,230.0,voice,sieht,single
99.0,57,9,A3,231.0,voice,so,single
99.42857142857142,53,5,F3,232.0,voice,blaß.,single
100.71428571428571,53,5,F3,235.0,voice,Wo,single
101.14285714285714,52,4,E3,236.0,voice,find,single
101.57142857142857,52,4,E3,237.0,voice,ich,single
102.0,53,5,F3,238.0,voice,ei,begin
102.42857142857142,53,5,F3,239.0,voice,ne,end
102.85714285714285,57,9,A3,240.0,voice,,single
102.85714285714285,56,8,G#3,240.0,voice,Blü,begin
103.28571428571428,56,8,G#3,241.0,voice,"te,",end
104.14285714285714,56,8,G#3,243.0,voice,wo,single
104.57142857142857,56,8,G#3,244.0,voice,find,single
105.0,56,8,G#3,245.0,voice,ich,single
105.42857142857142,57,9,A3,246.0,voice,grü,begin
105.85714285714285,57,9,A3,247.0,voice,nes,end
106.28571428571428,60,0,C4,248.0,voice,Gras?,single
107.14285714285714,59,11,B3,250.0,voice,,single
109.28571428571428,52,4,E3,255.0,voice,Soll,single
109.71428571428571,52,4,E3,256.0,voice,denn,single
110.14285714285714,52,4,E3,257.0,voice,kein,single
110.57142857142857,52,4,E3,258.0,voice,An,begin
111.21428571428571,57,9,A3,259.5,voice,ge,middle
111.42857142857142,60,0,C4,260.0,voice,den,middle
111.85714285714285,59,11,B3,261.0,voice,ken,end
112.71428571428571,57,9,A3,263.0,voice,ich,single
113.14285714285714,56,8,G#3,264.0,voice,neh,begin
113.57142857142857,56,8,G#3,265.0,voice,men,end
114.0,57,9,A3,266.0,voice,mit,single
114.42857142857142,59,11,B3,267.0,voice,von,single
114.85714285714285,52,4,E3,268.0,voice,hier?,single
115.28571428571428,57,9,A3,269.0,voice,,single
116.14285714285714,52,4,E3,271.0,voice,Wenn,single
116.57142857142857,52,4,E3,272.0,voice,mei,begin
117.0,53,5,F3,273.0,voice,ne,end
117.21428571428571,52,4,E3,273.5,voice,,single
117.42857142857142,52,4,E3,274.0,voice,Schmer,begin
117.85714285714285,57,9,A3,275.0,voice,zen,end
118.07142857142857,60,0,C4,275.5,voice,,single
118.28571428571428,64,4,E4,276.0,voice,schwei,begin
118.71428571428571,62,2,D4,277.0,voice,"gen,",end
119.35714285714285,60,0,C4,278.5,voice,,single
119.57142857142857,59,11,B3,279.0,voice,wer,single
119.78571428571428,57,9,A3,279.5,voice,,single
120.0,56,8,G#3,280.0,voice,sagt,single
120.42857142857142,56,8,G#3,281.0,voice,mir,single
120.85714285714285,57,9,A3,282.0,voice,dann,single
121.28571428571428,59,11,B3,283.0,voice,von,single
121.71428571428571,52,4,E3,284.0,voice,ihr?,single
122.14285714285714,57,9,A3,285.0,voice,,single
123.0,60,0,C4,287.0,voice,Soll,single
123.42857142857142,59,11,B3,288.0,voice,denn,single
123.85714285714285,62,2,D4,289.0,voice,kein,single
124.28571428571428,62,2,D4,290.0,voice,,single
124.28571428571428,60,0,C4,290.0,voice,An,begin
124.71428571428571,59,11,B3,291.0,voice,ge,middle
125.14285714285714,60,0,C4,292.0,voice,den,middle
126.0,57,9,A3,294.0,voice,ken,end
126.42857142857142,60,0,C4,295.0,voice,ich,single
126.85714285714285,59,11,B3,296.0,voice,neh,begin
127.5,62,2,D4,297.5,voice,men,end
127.71428571428571,62,2,D4,298.0,voice,,single
127.71428571428571,60,0,C4,298.0,voice,mit,single
128.14285714285714,59,11,B3,299.0,voice,von,single
128.57142857142856,60,0,C4,300.0,voice,hier?,single
129.85714285714286,59,11,B3,303.0,voice,Wenn,single
130.28571428571428,57,9,A3,304.0,voice,mei,begin
130.7142857142857,57,9,A3,305.0,voice,ne,end
131.14285714285714,57,9,A3,306.0,voice,,single
131.14285714285714,55,7,G3,306.0,voice,Schmer,begin
131.57142857142856,55,7,G3,307.0,voice,zen,end
132.0,55,7,G3,308.0,voice,schwei,begin
132.64285714285714,53,5,F3,309.5,voice,,single
132.85714285714286,52,4,E3,310.0,voice,"gen,",end
133.28571428571428,52,4,E3,311.0,voice,wer,single
133.7142857142857,57,9,A3,312.0,voice,sagt,single
134.14285714285714,55,7,G3,313.0,voice,mir,single
134.35714285714286,53,5,F3,313.5,voice,,single
134.57142857142856,52,4,E3,314.0,voice,dann,single
135.0,50,2,D3,315.0,voice,von,single
135.42857142857142,52,4,E3,316.0,voice,ihr?,single
138.42857142857142,51,3,D#3,323.0,voice,Mein,single
138.85714285714286,52,4,E3,324.0,voice,Herz,single
139.28571428571428,52,4,E3,325.0,voice,ist,single
139.7142857142857,59,11,B3,326.0,voice,wie,single
140.35714285714286,52,4,E3,327.5,voice,er,begin
140.57142857142856,52,4,E3,328.0,voice,stor,middle
141.0,51,3,D#3,329.0,voice,"ben,",end
141.85714285714286,51,3,D#3,331.0,voice,kalt,single
142.28571428571428,51,3,D#3,332.0,voice,starrt,single
142.7142857142857,54,6,F#3,333.0,voice,ihr,single
142.92857142857142,57,9,A3,333.5,voice,,single
143.14285714285714,60,0,C4,334.0,voice,Bild,single
143.78571428571428,51,3,D#3,335.5,voice,da,begin
144.0,52,4,E3,336.0,voice,rin:,end
144.42857142857142,59,11,B3,337.0,voice,schmilzt,single
144.85714285714286,62,2,D4,338.0,voice,je,single
146.14285714285714,65,5,F4,341.0,voice,das,single
146.57142857142856,64,4,E4,342.0,voice,Herz,single
147.0,62,2,D4,343.0,voice,mir,single
147.42857142857142,60,0,C4,344.0,voice,wie,begin
147.85714285714286,59,11,B3,345.0,voice,,single
148.28571428571428,57,9,A3,346.0,voice,"der,",end
148.7142857142857,55,7,G3,347.0,voice,fließt,single
149.14285714285714,53,5,F3,348.0,voice,auch,single
150.42857142857142,53,5,F3,351.0,voice,ihr,single
150.85714285714286,53,5,F3,352.0,voice,,single
150.85714285714286,52,4,E3,352.0,voice,Bild,single
152.14285714285714,52,4,E3,355.0,voice,ihr,single
152.57142857142856,56,8,G#3,356.0,voice,Bild,single
153.85714285714286,56,8,G#3,359.0,voice,da,begin
154.28571428571428,59,11,B3,360.0,voice,hin.,end
155.57142857142856,59,11,B3,363.0,voice,Mein,single
156.0,60,0,C4,364.0,voice,Herz,single
156.64285714285714,59,11,B3,365.5,voice,ist,single
156.85714285714286,56,8,G#3,366.0,voice,wie,single
157.28571428571428,57,9,A3,367.0,voice,er,begin
157.7142857142857,58,10,A#3,368.0,voice,stor,middle
158.14285714285714,59,11,B3,369.0,voice,"ben,",end
159.0,59,11,B3,371.0,voice,kalt,single
159.42857142857142,60,0,C4,372.0,voice,starrt,single
160.07142857142856,59,11,B3,373.5,voice,ihr,single
160.28571428571428,56,8,G#3,374.0,voice,Bild,single
160.7142857142857,57,9,A3,375.0,voice,da,begin
161.14285714285714,59,11,B3,376.0,voice,"rin,",end
161.57142857142856,59,11,B3,377.0,voice,schmilzt,single
162.0,62,2,D4,378.0,voice,je,single
163.28571428571428,65,5,F4,381.0,voice,das,single
163.7142857142857,64,4,E4,382.0,voice,Herz,single
164.14285714285714,62,2,D4,383.0,voice,mir,single
164.57142857142856,60,0,C4,384.0,voice,wie,begin
165.2142857142857,59,11,B3,385.5,voice,,single
165.42857142857142,57,9,A3,386.0,voice,"der,",end
165.85714285714286,55,7,G3,387.0,voice,fließt,single
166.28571428571428,53,5,F3,388.0,voice,auch,single
167.57142857142856,53,5,F3,391.0,voice,ihr,single
168.0,53,5,F3,392.0,voice,,single
168.0,52,4,E3,392.0,voice,Bild,single
169.28571428571428,52,4,E3,395.0,voice,ihr,single
169.7142857142857,56,8,G#3,396.0,voice,Bild,single
171.0,56,8,G#3,399.0,voice,da,begin
171.42857142857142,59,11,B3,400.0,voice,"hin,",end
173.57142857142856,62,2,D4,405.0,voice,ihr,single
174.0,62,2,D4,406.0,voice,,single
174.0,60,0,C4,406.0,voice,Bild,single
174.64285714285714,59,11,B3,407.5,voice,da,begin
174.85714285714286,57,9,A3,408.0,voice,hin.,end
