start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
62.4,52,4,E3,52.0,voice,ge,middle
62.699999999999996,50,2,D3,52.25,voice,"taut,",end
64.5,50,2,D3,53.75,voice,hab,single
65.1,50,2,D3,54.25,voice,wie,begin
66.89999999999999,54,6,F#3,55.75,voice,der,end
67.5,57,9,A3,56.25,voice,schwar,begin
67.9,62,2,D4,56.583333333333336,voice,,single
68.3,60,0,C4,56.916666666666664,voice,ze,end
68.7,58,10,A#3,57.25,voice,Haa,begin
69.89999999999999,59,11,B3,58.25,voice,"re,",end
71.7,59,11,B3,59.75,voice,daß,single
72.3,59,11,B3,60.25,voice,mir's,single
73.2,59,11,B3,61.0,voice,vor,single
73.5,60,0,C4,61.25,voice,mei,begin
74.39999999999999,60,0,C4,62.0,voice,ner,end
74.7,61,1,C#4,62.25,voice,Ju,begin
75.6,61,1,C#4,63.0,voice,gend,end
75.89999999999999,62,2,D4,63.25,voice,graut,single
86.1,57,9,A3,71.75,voice,wie,single
86.7,59,11,B3,72.25,voice,weit,single
88.5,57,9,A3,73.75,voice,noch,single
89.1,55,7,G3,74.25,voice,bis,single
90.0,54,6,F#3,75.0,voice,zur,single
90.3,54,6,F#3,75.25,voice,,single
90.3,53,5,E#3,75.25,voice,Bah,begin
90.89999999999999,53,5,E#3,75.75,voice,re!,end
93.3,54,6,F#3,77.75,voice,wie,single
93.89999999999999,55,7,G3,78.25,voice,weit,single
95.7,54,6,F#3,79.75,voice,noch,single
96.3,52,4,E3,80.25,voice,bis,single
97.2,50,2,D3,81.0,voice,zur,single
97.5,50,2,D3,81.25,voice,,single
97.5,49,1,C#3,81.25,voice,Bah,begin
98.1,49,1,C#3,81.75,voice,re!,end
104.1,47,11,B2,86.75,voice,Vom,single
104.7,47,11,B2,87.25,voice,A,begin
105.6,50,2,D3,88.0,voice,bend,middle
105.89999999999999,54,6,F#3,88.25,voice,rot,end
107.7,55,7,G3,89.75,voice,zum,single
108.3,54,6,F#3,90.25,voice,Mor,begin
109.2,58,10,A#3,91.0,voice,gen,middle
109.5,61,1,C#4,91.25,voice,licht,end
111.3,58,10,A#3,92.75,voice,ward,single
111.89999999999999,64,4,E4,93.25,voice,man,begin
113.49999999999999,61,1,C#4,94.58333333333333,voice,,single
113.9,58,10,A#3,94.91666666666667,voice,cher,end
114.3,55,7,G3,95.25,voice,Kopf,single
114.69999999999999,54,6,F#3,95.58333333333333,voice,,single
115.10000000000001,52,4,E3,95.91666666666667,voice,zum,single
115.5,50,2,D3,96.25,voice,Grei,begin
116.39999999999999,49,1,C#3,97.0,voice,,single
116.69999999999999,47,11,B2,97.25,voice,se.,end
125.69999999999999,54,6,F#3,104.75,voice,Wer,single
126.3,59,11,B3,105.25,voice,glaubt's?,single
128.1,54,6,F#3,106.75,voice,und,single
128.7,54,6,F#3,107.25,voice,mei,begin
129.29999999999998,55,7,F##3,107.75,voice,ner,end
129.9,58,10,A#3,108.25,voice,ward,single
130.5,56,8,G#3,108.75,voice,es,single
131.1,56,8,G#3,109.25,voice,nicht,single
132.9,56,8,G#3,110.75,voice,auf,single
133.5,64,4,E4,111.25,voice,die,begin
135.1,63,3,D#4,112.58333333333333,voice,,single
135.5,61,1,C#4,112.91666666666667,voice,ser,end
135.9,61,1,C#4,113.25,voice,gan,begin
136.29999999999998,59,11,B3,113.58333333333333,voice,,single
136.7,58,10,A#3,113.91666666666667,voice,zen,end
137.1,61,1,C#4,114.25,voice,Rei,begin
138.29999999999998,59,11,B3,115.25,voice,"se,",end
140.1,59,11,B3,116.75,voice,auf,single
140.7,59,11,B3,117.25,voice,die,begin
142.29999999999998,55,7,G3,118.58333333333333,voice,,single
142.7,52,4,E3,118.91666666666667,voice,ser,end
143.1,59,11,B3,119.25,voice,gan,begin
143.5,55,7,G3,119.58333333333333,voice,,single
143.9,52,4,E3,119.91666666666667,voice,zen,end
144.29999999999998,54,6,F#3,120.25,voice,Rei,begin
147.9,47,11,B2,123.25,voice,se!,end
