start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
67.875,49,1,C#3,90.5,voice,ihr,single
68.25,53,5,F3,91.0,voice,gar,single
69.375,53,5,F3,92.5,voice,so,single
69.75,52,4,E3,93.0,voice,"lau,",single
71.25,45,9,A2,95.0,voice,daß,single
72.0,47,11,B2,96.0,voice,ihr,single
72.375,47,11,B2,96.5,voice,er,begin
72.75,48,0,C3,97.0,voice,starrt,end
75.0,49,1,D-3,100.0,voice,zu,single
75.75,49,1,D-3,101.0,voice,,single
75.75,48,0,C3,101.0,voice,Ei,begin
76.5,48,0,C3,102.0,voice,"se,",end
78.0,53,5,F3,104.0,voice,wie,single
78.75,52,4,E3,105.0,voice,küh,begin
79.875,52,4,E3,106.5,voice,ler,end
80.25,56,8,A-3,107.0,voice,Mor,begin
81.375,56,8,A-3,108.5,voice,gen,middle
81.75,55,7,G3,109.0,voice,tau?,end
87.0,57,9,A3,116.0,voice,Und,single
87.75,58,10,B-3,117.0,voice,dringt,single
88.5,57,9,A3,118.0,voice,doch,single
88.875,55,7,G3,118.5,voice,,single
89.25,55,7,G3,119.0,voice,aus,single
90.0,56,8,G#3,120.0,voice,der,single
90.75,57,9,A3,121.0,voice,Quel,begin
91.875,53,5,F3,122.5,voice,,single
92.25,53,5,F3,123.0,voice,le,end
92.625,57,9,A3,123.5,voice,,single
93.0,57,9,A3,124.0,voice,der,single
93.375,60,0,C4,124.5,voice,,single
93.75,60,0,C4,125.0,voice,,single
93.75,58,10,B-3,125.0,voice,Brust,single
94.5,57,9,A3,126.0,voice,so,single
94.875,55,7,G3,126.5,voice,,single
95.25,55,7,G3,127.0,voice,glü,begin
96.0,56,8,G#3,128.0,voice,hend,end
96.75,57,9,A3,129.0,voice,"heiß,",single
99.0,60,0,C4,132.0,voice,als,single
99.75,60,0,C4,133.0,voice,,single
99.75,54,6,F#3,133.0,voice,woll,begin
100.875,54,6,F#3,134.5,voice,tet,end
101.25,54,6,F#3,135.0,voice,ihr,single
102.375,54,6,F#3,136.5,voice,zer,begin
102.75,55,7,G3,137.0,voice,schmel,middle
103.875,56,8,A-3,138.5,voice,,single
104.25,55,7,G3,139.0,voice,zen,end
105.0,55,7,G3,140.0,voice,des,single
105.75,56,8,A-3,141.0,voice,gan,begin
106.5,56,8,A-3,142.0,voice,zen,end
106.875,58,10,B-3,142.5,voice,,single
107.25,60,0,C4,143.0,voice,Win,begin
108.0,58,10,B-3,144.0,voice,ters,end
108.375,56,8,A-3,144.5,voice,,single
108.75,55,7,G3,145.0,voice,"Eis,",single
111.0,62,2,D4,148.0,voice,des,single
111.75,62,2,D4,149.0,voice,gan,begin
112.125,57,9,A3,149.5,voice,,single
112.5,58,10,B-3,150.0,voice,zen,end
112.875,62,2,D4,150.5,voice,,single
113.25,53,5,F3,151.0,voice,Win,begin
114.0,52,4,E3,152.0,voice,ters,end
114.75,57,9,A3,153.0,voice,"Eis,",single
117.0,57,9,A3,156.0,voice,ihr,single
117.75,58,10,B-3,157.0,voice,dringt,single
118.5,57,9,A3,158.0,voice,doch,single
118.875,55,7,G3,158.5,voice,,single
119.25,55,7,G3,159.0,voice,aus,single
120.0,56,8,G#3,160.0,voice,der,single
120.75,57,9,A3,161.0,voice,Quel,begin
121.875,53,5,F3,162.5,voice,,single
122.25,53,5,F3,163.0,voice,le,end
122.625,57,9,A3,163.5,voice,,single
123.0,57,9,A3,164.0,voice,der,single
123.375,60,0,C4,164.5,voice,,single
123.75,60,0,C4,165.0,voice,,single
123.75,58,10,B-3,165.0,voice,Brust,single
124.5,57,9,A3,166.0,voice,so,single
124.875,55,7,G3,166.5,voice,,single
125.25,55,7,G3,167.0,voice,glü,begin
126.0,56,8,G#3,168.0,voice,hend,end
126.75,57,9,A3,169.0,voice,"heiß,",single
129.0,60,0,C4,172.0,voice,als,single
129.75,60,0,C4,173.0,voice,,single
129.75,54,6,F#3,173.0,voice,woll,begin
130.875,54,6,F#3,174.5,voice,tet,end
131.25,54,6,F#3,175.0,voice,ihr,single
132.0,54,6,F#3,176.0,voice,zer,begin
132.75,55,7,G3,177.0,voice,schmel,middle
133.875,56,8,A-3,178.5,voice,,single
134.25,55,7,G3,179.0,voice,zen,end
135.0,55,7,G3,180.0,voice,des,single
135.75,56,8,A-3,181.0,voice,gan,begin
136.5,56,8,A-3,182.0,voice,zen,end
136.875,58,10,B-3,182.5,voice,,single
137.25,60,0,C4,183.0,voice,Win,begin
138.0,58,10,B-3,184.0,voice,ters,end
138.375,56,8,A-3,184.5,voice,,single
138.75,55,7,G3,185.0,voice,"Eis,",single
141.0,62,2,D4,188.0,voice,des,single
141.75,62,2,D4,189.0,voice,gan,begin
142.5,62,2,D4,190.0,voice,zen,end
142.875,64,4,E4,190.5,voice,,single
143.25,61,1,C#4,191.0,voice,Win,begin
144.375,61,1,C#4,192.5,voice,ters,end
144.75,62,2,D4,193.0,voice,Eis!,single
