start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
152.57142857142856,58,10,B-3,89.0,voice,herz,middle
153.42857142857142,56,8,A-3,89.5,voice,ge,end
154.28571428571428,56,8,A-3,90.0,voice,Schen,begin
156.0,55,7,G3,91.0,voice,"ke,",end
156.85714285714286,56,8,A-3,91.5,voice,doch,single
157.7142857142857,58,10,B-3,92.0,voice,wei,begin
159.0,58,10,B-3,92.75,voice,sest,end
159.42857142857142,60,0,C4,93.0,voice,du,single
160.28571428571428,55,7,G3,93.5,voice,mich,single
161.14285714285714,56,8,A-3,94.0,voice,ab?,single
163.7142857142857,60,0,C4,95.5,voice,Nun,single
164.57142857142856,60,0,C4,96.0,voice,wei,begin
165.85714285714286,60,0,C4,96.75,voice,ter,end
166.28571428571428,60,0,C4,97.0,voice,"denn,",single
167.14285714285714,63,3,E-4,97.5,voice,nur,single
167.57142857142856,62,2,D4,97.75,voice,,single
168.0,60,0,C4,98.0,voice,wei,begin
169.7142857142857,59,11,B3,99.0,voice,"ter,",end
170.57142857142856,60,0,C4,99.5,voice,mein,single
171.42857142857142,57,9,A3,100.0,voice,treu,begin
172.28571428571428,58,10,B-3,100.5,voice,er,end
173.14285714285714,60,0,C4,101.0,voice,Wan,begin
174.42857142857142,52,4,E3,101.75,voice,der,middle
174.85714285714286,53,5,F3,102.0,voice,"stab,",end
177.42857142857142,59,11,B3,103.5,voice,nun,single
178.28571428571428,60,0,C4,104.0,voice,wei,begin
179.57142857142856,60,0,C4,104.75,voice,ter,end
180.0,60,0,C4,105.0,voice,"denn,",single
180.85714285714286,65,5,F4,105.5,voice,nur,single
181.28571428571428,62,2,D4,105.75,voice,,single
181.7142857142857,60,0,C4,106.0,voice,wei,begin
183.42857142857142,59,11,B3,107.0,voice,"ter,",end
184.28571428571428,60,0,C4,107.5,voice,mein,single
185.14285714285714,57,9,A3,108.0,voice,treu,begin
186.0,60,0,C4,108.5,voice,er,end
186.85714285714283,60,0,C4,109.0,voice,,single
186.85714285714283,58,10,B-3,109.0,voice,Wan,begin
187.7142857142857,57,9,A3,109.5,voice,,single
187.7142857142857,55,7,G3,109.5,voice,der,middle
188.57142857142856,53,5,F3,110.0,voice,stab!,end
