start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
101.33333333333333,62,2,D4,152.0,voice,,single
101.66666666666666,61,1,C#4,152.5,voice,ren,end
102.0,64,4,E4,153.0,voice,,single
102.0,62,2,D4,153.0,voice,Kis,begin
103.0,62,2,D4,154.5,voice,sen.,end
118.0,57,9,A3,177.0,voice,Bellt,single
119.0,57,9,A3,178.5,voice,mich,single
119.66666666666666,57,9,A3,179.5,voice,nur,single
120.0,54,6,F#3,180.0,voice,"fort,",single
121.66666666666666,54,6,F#3,182.5,voice,ihr,single
122.0,57,9,A3,183.0,voice,wa,begin
123.66666666666666,57,9,A3,185.5,voice,chen,end
124.0,55,7,G3,186.0,voice,,single
124.0,54,6,F#3,186.0,voice,Hun,begin
125.0,54,6,F#3,187.5,voice,"de,",end
126.0,62,2,D4,189.0,voice,laßt,single
127.0,62,2,D4,190.5,voice,mich,single
127.66666666666666,62,2,D4,191.5,voice,nicht,single
128.0,52,4,E3,192.0,voice,ruhn,single
129.0,52,4,E3,193.5,voice,in,single
129.66666666666666,52,4,E3,194.5,voice,der,single
130.0,62,2,D4,195.0,voice,Schlum,begin
131.66666666666666,62,2,D4,197.5,voice,mer,middle
132.0,52,4,E3,198.0,voice,stun,middle
133.0,52,4,E3,199.5,voice,de!,end
137.66666666666666,52,4,E3,206.5,voice,Ich,single
138.0,52,4,E3,207.0,voice,bin,single
139.66666666666666,52,4,E3,209.5,voice,zu,single
140.0,53,5,F3,210.0,voice,En,begin
141.0,53,5,F3,211.5,voice,de,end
141.66666666666666,53,5,F3,212.5,voice,mit,single
142.0,53,5,F3,213.0,voice,al,begin
143.33333333333331,55,7,G3,215.0,voice,,single
143.66666666666666,53,5,F3,215.5,voice,len,end
144.0,53,5,F3,216.0,voice,Träu,begin
145.0,50,2,D3,217.5,voice,"men,",end
147.0,55,7,G3,220.5,voice,was,single
148.0,57,9,A3,222.0,voice,will,single
149.0,62,2,D4,223.5,voice,ich,single
150.0,57,9,A3,225.0,voice,un,begin
151.0,59,11,B3,226.5,voice,ter,end
151.66666666666666,59,11,B3,227.5,voice,den,single
152.0,54,6,F#3,228.0,voice,Schlä,begin
153.0,55,7,G3,229.5,voice,fern,end
154.0,57,9,A3,231.0,voice,säu,begin
156.0,54,6,F#3,234.0,voice,men?,end
157.66666666666666,54,6,F#3,236.5,voice,Ich,single
158.0,54,6,F#3,237.0,voice,bin,single
159.66666666666666,54,6,F#3,239.5,voice,zu,single
160.0,53,5,F3,240.0,voice,En,begin
161.0,53,5,F3,241.5,voice,de,end
161.66666666666666,53,5,F3,242.5,voice,mit,single
162.0,53,5,F3,243.0,voice,al,begin
162.66666666666666,57,9,A3,244.0,voice,,single
163.0,60,0,C4,244.5,voice,len,end
163.66666666666666,63,3,E-4,245.5,voice,,single
164.0,61,1,C#4,246.0,voice,,single
164.0,62,2,D4,246.0,voice,Träu,begin
165.0,62,2,D4,247.5,voice,"men,",end
167.0,56,8,G#3,250.5,voice,was,single
168.0,57,9,A3,252.0,voice,will,single
169.0,62,2,D4,253.5,voice,ich,single
170.0,57,9,A3,255.0,voice,un,begin
171.0,59,11,B3,256.5,voice,ter,end
171.66666666666666,59,11,B3,257.5,voice,den,single
172.0,54,6,F#3,258.0,voice,Schlä,begin
173.0,55,7,G3,259.5,voice,fern,end
174.0,57,9,A3,261.0,voice,säu,begin
180.0,54,6,F#3,270.0,voice,men?,end
