start,pitch,pitchclass,pitchname,offset,instrument,lyric,syllabic
92.2,56,8,A-3,230.5,voice,mag,single
92.4,55,7,G3,231.0,voice,"gehn,",single
93.4,58,10,B-3,233.5,voice,mein,single
93.60000000000001,60,0,C4,234.0,voice,"Herz,",single
94.60000000000001,57,9,A3,236.5,voice,mein,single
94.80000000000001,58,10,B-3,237.0,voice,Herz?,single
98.2,55,7,G3,245.5,voice,willst,single
98.4,55,7,G3,246.0,voice,wohl,single
98.80000000000001,56,8,A-3,247.0,voice,ein,begin
99.0,55,7,G3,247.5,voice,mal,end
99.4,56,8,A-3,248.5,voice,hin,begin
99.60000000000001,55,7,G3,249.0,voice,ü,middle
100.0,60,0,C4,250.0,voice,ber,middle
100.2,55,7,G3,250.5,voice,"sehn,",end
100.60000000000001,60,0,C4,251.5,voice,mein,single
100.80000000000001,59,11,B3,252.0,voice,,single
100.80000000000001,62,2,D4,252.0,voice,"Herz,",single
101.60000000000001,60,0,C4,254.0,voice,,single
101.80000000000001,59,11,B3,254.5,voice,mein,single
102.0,60,0,C4,255.0,voice,"Herz,",single
102.60000000000001,55,7,G3,256.5,voice,,single
103.0,55,7,G3,257.5,voice,und,single
103.2,55,7,G3,258.0,voice,fra,begin
103.60000000000001,57,9,A3,259.0,voice,"gen,",end
103.80000000000001,55,7,G3,259.5,voice,wie,single
104.2,57,9,A3,260.5,voice,es,single
104.4,55,7,G3,261.0,voice,dort,single
104.80000000000001,60,0,C4,262.0,voice,mag,single
105.0,55,7,G3,262.5,voice,"gehn,",single
105.4,60,0,C4,263.5,voice,mein,single
105.60000000000001,62,2,D4,264.0,voice,"Herz,",single
106.80000000000001,65,5,F4,267.0,voice,,single
107.80000000000001,59,11,B3,269.5,voice,mein,single
108.0,60,0,C4,270.0,voice,Herz?,single
